video_name,text,Neutral,Anger,Disgust,Fear,Happiness,Sadness,Surprise,Other
003948807___Angry_0000.avi,"The individual is seated in a dimly lit room, exuding a sense of contemplation or concern. Their facial expression is neutral, with slightly furrowed brows and a focused gaze, suggesting they might be deep in thought or listening intently. There are no significant changes in their posture or gestures throughout the sequence, indicating a steady emotional state. The overall ambiance of the room contributes to a somber or serious mood, which aligns with the neutral expression observed.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004108160___Angry_0000.avi,"The man in the white t-shirt appears to be in a neutral state initially, but his expression shifts to surprise as he looks around the room. His eyebrows raise slightly, and his mouth opens slightly, indicating a moment of realization or shock. The woman beside him also shows surprise, her eyes wide and her mouth agape, suggesting she has just seen something unexpected. The setting seems to be a cozy living room with bookshelves and a lamp in the background, adding to the casual and intimate atmosphere.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004113320___Angry_0000.avi,"The individual appears to be in a tense and intense situation, with their eyes wide open and eyebrows furrowed, indicating a strong emotional reaction. Their mouth is slightly agape, suggesting they might be shouting or expressing anger. The person's body is slightly hunched forward, adding to the sense of urgency or distress. The overall demeanor suggests a mix of anger and fear, possibly in response to an unexpected event or confrontation.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004219680___Angry_0000.avi,"The man in the brown jacket appears to be in a tense conversation, his eyes wide open and mouth slightly agape, indicating surprise or shock. His eyebrows are raised, and his head is tilted slightly to the side, suggesting he is reacting to something unexpected. The other man, dressed in a suit, looks back at him, possibly continuing the conversation. The setting seems to be indoors, with a blurred background that includes some artwork on the wall. The overall atmosphere suggests a moment of heightened emotion, likely surprise or shock.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004329400___Angry_0000.avi,"The woman in the purple sweater stands in front of a mirror, her expression shifting from neutral to one of surprise and then anger. Her eyebrows rise, and her mouth opens slightly, indicating surprise. As she turns around, her eyes widen further, and her mouth opens wider, showing a mix of surprise and anger. She appears to be reacting to something off-screen, her body language suggesting a sudden realization or shock.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004417200___Angry_0000.avi,"The person in the pink jacket appears to be in a state of anger, as indicated by their furrowed brows, clenched teeth, and intense gaze directed towards the other individual. Their body language suggests frustration or irritation, possibly due to a disagreement or confrontation. The other person, wearing a hat, seems to be listening intently but does not display any visible signs of distress or surprise. The setting appears to be inside a vehicle, with a bridge visible through the window, suggesting they might be traveling together. The overall atmosphere indicates a tense interaction between the two individuals.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004423640___Angry_0000.avi,"The person in the pink jacket appears to be expressing anger, with their mouth open wide and eyes focused intensely. Their eyebrows are furrowed, and they seem to be speaking forcefully. The person next to them, wearing a hat, looks back at the first individual, possibly reacting to the anger. The background shows a bridge with some buildings, suggesting an urban setting. The overall atmosphere seems tense, indicating a moment of conflict or strong emotion.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004508680___Angry_0000.avi,"The man, dressed in a dark jacket, stands outdoors in a grassy field with trees in the background. He appears to be speaking animatedly, gesturing with his right hand. His facial expression suggests he is engaged in a conversation, possibly explaining something important. The woman, wearing a light-colored shirt, listens attentively, her posture slightly turned towards the man. Her expression is neutral, indicating she is focused on the conversation. The overall atmosphere seems calm and focused, with both individuals appearing to be in a serious discussion.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004510640___Angry_0000.avi,"The individual is seated, wearing a white shirt, with their head slightly tilted downward. Their facial expression is tense, with furrowed brows and a slightly open mouth, suggesting a state of distress or concern. The lighting is dim, adding to the somber mood. There are no significant changes in their posture or gestures throughout the sequence, indicating a consistent emotional state of worry or anxiety.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004519160___Angry_0000.avi,"The scene depicts a hospital setting where a man in a white coat appears to be in a state of anger or frustration. His facial expression is intense, with furrowed brows and a wide-open mouth showing teeth, indicating he is yelling or shouting. His eyes are wide open, adding to the intensity of his emotion. He is gesturing with his right hand, which suggests he is emphasizing his point or expressing strong feelings. The background shows other people in medical attire, including a nurse wearing a white hat, who seems to be listening to him. The overall atmosphere suggests a tense interaction, possibly involving a disagreement or conflict.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004556920___Angry_0000.avi,"The woman stands in a dimly lit room, her expression tense and her mouth slightly open as if she is speaking or reacting to something. Her eyebrows are furrowed, and her eyes are focused, suggesting she is engaged in a serious conversation or situation. She gestures with her hands, emphasizing her words, which indicates she is either explaining something or expressing strong emotions. Her body language conveys a sense of urgency or concern.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004559600___Angry_0000.avi,"The individual appears to be in a neutral emotional state, with their facial expression showing a slight hint of surprise or curiosity. Their eyebrows are slightly raised, and their mouth is open, suggesting they might be speaking or reacting to something. The background shows a medical setting with blue signs indicating different rooms, which could imply that the person is in a hospital or clinic. There are no clear indicators of strong emotions such as joy, sadness, anger, fear, disgust, or surprise, so the overall impression is of a neutral or calm demeanor.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004708240___Angry_0000.avi,"The scene depicts a tense interaction between two individuals. One person, seated and wearing a dark robe, appears to be in a position of authority or control. The other individual, dressed in a casual gray shirt, is visibly distressed, with wide eyes and an open mouth, suggesting shock or fear. The person in the gray shirt's body language indicates they are reacting intensely to something off-screen, possibly a threat or sudden event. The overall atmosphere is charged with tension and urgency.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004805814___Angry_0000.avi,"The person is walking outside a school building, looking around with a neutral expression. Their eyes are focused forward, and their eyebrows are slightly furrowed, indicating a sense of curiosity or mild concern. The person's mouth is closed, and there are no visible signs of strong emotions such as joy, sadness, anger, fear, disgust, surprise, or disgust. The overall demeanor suggests a neutral state of observation or mild interest in their surroundings.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004924334___Angry_0000.avi,"The individual, dressed in a dark robe with a green collar, stands in a dimly lit, forested area. Their expression is tense, with furrowed brows and a slightly open mouth, suggesting a mix of anger and determination. The person's eyes are fixed forward, indicating focus and intensity. There is a slight shake of their head, adding to the sense of urgency or frustration. The overall atmosphere is one of tension and resolve.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
005006800___Angry_0000.avi,"The individual, dressed in military attire, appears to be in a tense situation, possibly during a confrontation or a heated discussion. Their facial expression is intense, with furrowed brows and a slightly open mouth, suggesting anger or frustration. The person's eyes are focused intently, indicating a sense of determination or urgency. The background is blurred, but it seems to be an outdoor setting with other individuals present, adding to the atmosphere of tension. The overall impression is one of anger or frustration.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
005007120___Angry_0000.avi,"The man in the maroon jacket sits at a bar, his expression tense and his eyes wide open, suggesting surprise or shock. His eyebrows are raised, and his mouth is slightly agape, indicating he might be reacting to something unexpected. He leans forward slightly, his hand extended towards another person, possibly in an attempt to communicate or defend himself. The dim lighting and the presence of a drink on the table contribute to a somewhat tense atmosphere, hinting that this could be a moment of confrontation or intense conversation.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
005014360___Angry_0000.avi,"The individual, dressed in military attire adorned with medals, is seen making a fist and shouting, their face contorted with intense anger. Their eyes are tightly shut, and their mouth is open wide, emphasizing the intensity of their expression. The background reveals a crowd of people, some of whom are also in military uniforms, suggesting a gathering or event. The overall atmosphere appears tense and charged, reflecting the person's heightened emotional state.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
005015240___Angry_0000.avi,"The woman in the video appears to be in a tense situation, her eyes wide open and her mouth slightly agape, suggesting surprise or shock. Her eyebrows are raised, and her expression conveys a mix of fear and disbelief. She seems to be looking at someone off-screen, possibly reacting to something unexpected. The dim lighting adds to the sense of urgency and tension in the scene.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
005044400___Angry_0000.avi,"The man in the red jacket and plaid shirt is seated in a dimly lit room with blurred lights in the background, suggesting a cozy, possibly festive atmosphere. His facial expression shifts from neutral to one of surprise, with his eyes widening and eyebrows raised. He appears to be reacting to something off-screen, indicated by his open mouth and slightly agape eyes. His head tilts back slightly, and he seems to be in the midst of an animated conversation or reaction. The overall mood suggests a moment of surprise or shock.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
