video_name,text,Neutral,Anger,Disgust,Fear,Happiness,Sadness,Surprise,Other
001454480___Angry_0000.avi,"The individual stands in a dimly lit room, leaning against a wall with a serious expression. Their eyebrows are furrowed, and their mouth is slightly open, suggesting they might be in the middle of speaking or reacting to something. The lighting casts shadows on their face, adding to the tense atmosphere. There is a sense of concern or worry in their demeanor, indicating they might be dealing with a difficult situation or feeling anxious.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001549894___Angry_0000.avi,"The person appears to be in a state of distress or concern. Their facial expression shows a mix of surprise and worry, with raised eyebrows and a slightly open mouth. The body posture is tense, with shoulders hunched forward, suggesting anxiety or fear. The dim lighting adds to the tense atmosphere, enhancing the sense of unease. There are no clear signs of joy or anger, but the overall impression is one of heightened emotional tension.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001809774___Angry_0000.avi,"The scene depicts three individuals walking down a dimly lit hallway. The person in the foreground, wearing a fur-lined coat and hat, appears to be in a serious or contemplative mood, with a neutral expression and a slight forward lean. The individual behind them, dressed in a dark outfit, also maintains a neutral expression but seems to be observing the surroundings. The third person, dressed in a light-colored outfit, walks slightly ahead, looking ahead with a focused expression. The overall atmosphere suggests a tense or serious situation, with the individuals appearing to be on a mission or in a state of alertness.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001940720___Angry_0000.avi,"The scene is dimly lit, creating a tense atmosphere. A person with long hair is being restrained by another individual, who appears to be in a position of authority. The person with long hair has a neutral expression, but their body language suggests they are being held back, possibly indicating fear or submission. The other individual's hands are firmly gripping the restrained person's arms, adding to the sense of tension and control. The overall mood is one of discomfort and unease, reflecting a situation where the restrained person feels threatened or controlled.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001943720___Angry_0000.avi,"The scene opens with a bustling urban environment, where people are walking down a busy street. A man in a suit and tie appears, looking around with a neutral expression. As he moves closer to the camera, his face becomes more focused, and he seems to be concentrating on something specific. His eyes widen slightly, and his eyebrows raise, indicating surprise or realization. He then turns his head sharply to the side, showing a look of shock or disbelief. His mouth opens wide, and his eyes widen further, suggesting a strong emotional reaction, possibly anger or fear. The background remains consistent with the busy street, but the focus is clearly on the man's intense and sudden emotional shift.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002014840___Angry_0000.avi,"The individual stands in a dimly lit room with a grid pattern on the wall behind them. They wear a dark jacket and a scarf, giving off a somewhat mysterious vibe. Their facial expression is intense, with furrowed brows and a slightly open mouth, suggesting they might be in the middle of speaking or reacting to something. The lighting casts shadows on their face, adding to the dramatic effect. There is a sense of tension and focus in their posture and head movements, indicating they are deeply engaged in whatever they are experiencing or discussing.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002137000___Angry_0000.avi,"The man is standing in a dimly lit hallway, talking on his phone. His facial expression is tense and concerned, with furrowed brows and a slightly open mouth, indicating he is engaged in a serious conversation. He occasionally gestures with his free hand, emphasizing his points. The background shows a door with posters and a calendar, suggesting a school or office setting. His body language and facial expressions convey a sense of urgency and worry.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002338014___Angry_0000.avi,"The scene takes place in a dimly lit bedroom where two women are standing near a bed. One woman, wearing a white tank top, is holding a black object, possibly a remote control or a phone. She appears to be engaged in a conversation with the other woman, who is also dressed in a white tank top. The room has a cozy ambiance with a lamp on a nightstand and various items scattered around, including a poster on the wall. The women seem to be in a casual setting, possibly discussing something important or sharing a moment of intimacy. Their body language suggests a relaxed and comfortable interaction.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002338014___Angry_0001.avi,"The scene takes place in a dimly lit bedroom where two individuals are standing near a bed. One person is holding a piece of paper and appears to be explaining something to the other. The person receiving the information seems to be listening attentively, with their body slightly turned towards the speaker. The room has a cozy ambiance with a lamp on a nightstand casting a soft glow. The overall mood suggests a serious or focused conversation, possibly discussing important matters.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002338414___Angry_0000.avi,"The person in the video has long, disheveled hair and wears glasses. Their eyes are wide open, and their eyebrows are raised, indicating surprise or shock. The person's mouth is slightly agape, and they appear to be looking directly at something off-screen. The lighting is dim, creating a tense atmosphere that suggests fear or anxiety. The person's body posture is upright, and there are no significant gestures or head movements, reinforcing the sense of surprise or shock. The overall emotional state seems to be one of intense surprise or fear.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002350040___Angry_0000.avi,"The individual in the video appears to be experiencing a mix of sadness and frustration. Their facial expression shows a slight frown, with their eyes slightly closed, indicating a sense of disappointment or sorrow. The person's mouth is slightly open, suggesting they might be speaking or about to speak, which could imply they are expressing their feelings. The overall body posture and head movement suggest a somber and contemplative mood, further emphasizing the emotional state of sadness and frustration.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002421200___Angry_0000.avi,"The individual in the video is wearing a green jacket and has white hair and a beard. They are looking directly at the camera with a neutral expression, their eyes slightly narrowed, and their mouth closed. The background appears to be outdoors, possibly in a historical or cultural setting, with traditional architecture visible behind them. The lighting suggests it might be daytime. The person's posture is upright, and there are no significant gestures or head movements observed. The overall impression is one of calmness and neutrality.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002453040___Angry_0000.avi,"The individual in the video appears to be experiencing a range of intense emotions. Their facial expression is one of shock or surprise, with wide eyes and an open mouth, suggesting they have just witnessed something unexpected or startling. The person's eyebrows are raised, and their mouth is slightly agape, indicating a strong reaction to whatever has caught their attention. The overall body posture and head movements suggest a sense of urgency or concern, possibly due to the sudden realization or event that has occurred. The dim lighting in the background adds to the tense atmosphere, enhancing the feeling of surprise or alarm.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002453040___Angry_0001.avi,"The individual appears to be in a tense or distressed state, with their eyes wide open and mouth slightly agape, suggesting surprise or shock. The dim lighting adds to the intensity of the scene, possibly indicating a moment of fear or anxiety. The person's body posture is rigid, and there are no visible gestures or head movements that suggest a change in emotional state. The overall atmosphere suggests a moment of heightened emotion, likely one of surprise or fear.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002547360___Angry_0000.avi,"The individual appears to be in a tense or distressed state, with their mouth open wide, possibly shouting or screaming. Their eyes are wide open, indicating a high level of alertness or fear. The person's head is tilted slightly upwards, suggesting they might be looking up at something or someone, which could imply a sense of urgency or desperation. The overall body posture and facial expression convey a strong emotional state, likely one of fear or distress.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002613894___Angry_0000.avi,"The individual in the video appears to be in a tense or serious situation. Their facial expression is neutral but slightly tense, with furrowed brows and a focused gaze. The person's eyes are wide open, suggesting concentration or concern. There is minimal movement, indicating that they might be listening intently or preparing to speak. The overall atmosphere suggests a moment of contemplation or preparation for an important task.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002639600___Angry_0000.avi,"The person in the video has long blonde hair and is wearing a colorful jacket. They appear to be in a store or a similar setting, with shelves and products visible in the background. The person's facial expression is one of surprise or shock, with wide eyes and an open mouth. Their eyebrows are raised, and their mouth is slightly agape, indicating a strong emotional reaction. There is no clear indication of other emotions such as joy, sadness, anger, fear, disgust, or neutrality. The overall impression is that the person is reacting to something unexpected or startling.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002757160___Angry_0000.avi,"The woman appears to be in a state of distress or frustration. Her eyebrows are furrowed, and her mouth is slightly open, suggesting she might be speaking or reacting to something. She has a yellow flower tucked into her hair, adding a touch of casualness to her appearance. The background is blurred, but it seems to be an outdoor setting with greenery, which could indicate she is in a park or garden. Her body language and facial expression suggest she is engaged in a conversation or reacting to someone off-screen.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002921240___Angry_0000.avi,"The individual appears to be in a state of distress or discomfort, with their mouth open wide, possibly shouting or expressing intense emotion. Their eyes are tightly shut, suggesting they might be trying to suppress tears or gritting their teeth. The dim lighting adds to the tense atmosphere, emphasizing the person's emotional turmoil. There is a sense of urgency or panic in their body language, indicating they are experiencing a strong negative emotion.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003021680___Angry_0000.avi,"The person in the video appears to be in a state of surprise or shock. Their eyes are wide open, eyebrows are raised, and their mouth is slightly agape, indicating a sudden realization or reaction to something unexpected. The dim lighting adds to the intensity of the moment, emphasizing the person's emotional state. There are no other visible elements that suggest additional context or mixed emotions. The overall impression is one of surprise or shock.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003042640___Angry_0000.avi,"The person is wearing a yellow jacket and a helmet, holding a red flag. They appear to be shouting or yelling, with their mouth open wide and eyes focused forward. Their body is slightly bent forward, indicating a sense of urgency or intensity. The dark background suggests it might be nighttime, adding to the dramatic atmosphere. The person's facial expression conveys a strong sense of anger or frustration. There are no other objects or people visible in the frame, which keeps the focus solely on the individual's intense emotional state.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003050760___Angry_0000.avi,"The person in the video appears to be experiencing intense joy or laughter. Their eyes are wide open, and their mouth is open in a wide smile, showing teeth. They are clapping their hands together, which suggests they are either celebrating or reacting to something amusing. The overall body language and facial expression indicate a high level of happiness or excitement.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003108520___Angry_0000.avi,"The person appears to be in a neutral or slightly positive emotional state, indicated by their relaxed posture and slight smile. Their eyes are focused forward, suggesting they might be engaged in a conversation or observing something. The lighting in the room is warm, which could enhance a sense of comfort or familiarity. There are no significant changes in their facial expressions or body language throughout the sequence, maintaining a consistent and calm demeanor.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003124480___Angry_0000.avi,"The scene is dimly lit, creating a somber atmosphere that enhances the tension. A man in a leather jacket and blue shirt sits in a dark room, his expression shifting from neutral to slightly concerned. His eyebrows are slightly furrowed, and his mouth is set in a neutral line, indicating a mix of curiosity and mild concern. He appears to be engaged in a conversation, as he looks around and nods occasionally, suggesting he is listening intently. The overall mood is one of cautious observation and mild interest.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003210247___Angry_0000.avi,"The scene depicts two individuals engaged in a conversation. The person on the left, dressed in a dark suit, appears to be listening intently, with their body slightly turned towards the other individual. The person on the right, wearing a brown jacket and a white shirt, is gesturing with their hands while speaking, indicating they are explaining something. Their facial expression suggests they are serious and focused, possibly conveying important information. The background features a painting and a clock, adding to the formal setting. The overall atmosphere seems tense, reflecting a serious discussion between the two.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003319680___Angry_0000.avi,"The scene is dimly lit, creating a tense atmosphere. A person with a neutral expression looks ahead, their eyes slightly narrowed, suggesting a sense of alertness or concern. Another individual, whose face is partially obscured, appears to be speaking or gesturing towards them. The second person's hand is raised, indicating they might be explaining something or making a point. The overall mood seems serious and focused, with both individuals appearing engaged in a conversation or interaction that requires attention and consideration.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003345000___Angry_0000.avi,"The scene depicts two individuals walking down a narrow alleyway lined with shops. One person, dressed in a suit, appears to be engaged in a conversation with another individual who is partially visible from behind. The person in the suit has a neutral expression, with their mouth slightly open, suggesting they might be speaking. The other individual seems to be listening attentively. As they walk away, the person in the suit continues to maintain a neutral expression, indicating a calm and composed demeanor. The surroundings, with their shops and signs, add to the urban atmosphere, but there are no significant emotional cues from the environment itself. The overall mood seems to be neutral, with both individuals appearing focused on their conversation.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003415240___Angry_0000.avi,"The scene depicts two individuals engaged in a conversation outdoors. One person, dressed in a suit, appears to be explaining something to the other, who is seated against a fence. The seated individual has curly hair and is looking intently at the standing person, suggesting a serious or focused interaction. The standing person's hand gesture indicates they are emphasizing a point, possibly conveying important information. The background shows trees and foliage, indicating a natural setting. The overall atmosphere seems calm but carries a sense of seriousness due to the interaction's content.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003446574___Angry_0000.avi,"The scene depicts a tense interaction between two individuals. One person, dressed in a maroon robe, stands facing another individual who is wearing a brown coat and white shirt. The person in the brown coat has their hand raised, palm facing outward, suggesting a gesture of authority or command. Their facial expression is intense, with furrowed brows and a slightly open mouth, indicating anger or frustration. The background features classical architecture, adding to the formal and serious atmosphere of the scene. The overall emotional tone is one of confrontation and tension.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003453680___Angry_0000.avi,"The person stands in a grassy field with trees in the background, wearing a blue coat with a white collar. Their facial expression is neutral, with a slight smile, and their eyes are focused forward. The person's body posture is upright, and there are no significant gestures or head movements. The overall scene suggests a calm and serene environment, which might contribute to a neutral emotional state for the person.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003618000___Angry_0000.avi,"The elderly man stands on a boat, holding a fishing rod with a fish attached to the hook. His facial expression is one of intense concentration and determination, with furrowed brows and a slightly open mouth, suggesting he is exerting effort to reel in the fish. His body posture is upright, and his hands grip the rod firmly, indicating his focus and resolve. The background shows a vast expanse of water, which adds to the sense of isolation and determination. There are no other people or objects in the frame, emphasizing the man's solitary struggle. The overall mood is one of intense concentration and determination, reflecting his effort to catch the fish.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003805880___Angry_0000.avi,"The scene depicts a tense interaction between two individuals. The older man, seated in a chair, appears distressed, with furrowed brows and a slightly agitated expression. His hands are clasped together, suggesting anxiety or concern. The woman, standing opposite him, looks down, her posture indicating she is listening intently but also possibly feeling uncomfortable or concerned. The dim lighting and the serious expressions suggest a moment of high tension or conflict.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003858520___Angry_0000.avi,"The person inside the car appears to be in a state of anger or frustration. Their eyebrows are furrowed, and their mouth is slightly open, suggesting they might be shouting or expressing strong emotions. The person's hand is raised, pointing forward, which further emphasizes their anger or determination. The background shows a suburban street with houses and trees, indicating that the scene takes place during the day. The overall atmosphere suggests a tense or confrontational moment.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003921207___Angry_0000.avi,"The scene depicts a person sitting at a table, facing another individual who appears to be speaking. The setting is cozy, with warm lighting and a relaxed atmosphere. The person at the table has their back to the camera, making it difficult to discern their facial expressions. However, their body language suggests they are engaged in the conversation, possibly listening attentively. The overall mood seems neutral, with no strong emotional indicators visible.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003948807___Angry_0000.avi,"The individual is seated in a dimly lit room, exuding a sense of tension and seriousness. Their facial expression is one of concern, with furrowed brows and slightly parted lips, suggesting they are deeply engaged in a serious conversation or contemplating something important. The person's eyes are focused forward, indicating attentiveness and possibly anxiety. There is a slight shift in their posture, leaning forward slightly, which could imply a growing intensity in their emotional state. Overall, the scene conveys a mix of worry and determination.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004108160___Angry_0000.avi,"The man in the white t-shirt appears to be in a state of surprise or shock, as indicated by his wide eyes and slightly open mouth. His eyebrows are raised, and he seems to be looking off to the side, possibly reacting to something unexpected. The woman next to him has a concerned expression, with her eyebrows furrowed and her mouth slightly open, suggesting she is also surprised or alarmed by whatever has caught their attention. The setting appears to be indoors, possibly in a living room, with a bookshelf and a lamp in the background, adding to the sense of a domestic environment where such reactions might occur.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004113320___Angry_0000.avi,"The individual appears to be in a state of intense anger or frustration. Their eyebrows are furrowed, and their mouth is set in a tight line, suggesting they are deeply upset or agitated. The person's eyes are wide open, indicating a heightened level of alertness or distress. There is a sense of tension in their body posture, with their shoulders slightly hunched forward, further emphasizing their emotional state. The overall demeanor suggests a strong negative emotion, likely anger or frustration.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004219680___Angry_0000.avi,"The scene depicts a tense interaction between two individuals. One person, dressed in a suit, appears to be speaking assertively, while the other, wearing a casual jacket, responds with a surprised and slightly agitated expression. The background suggests an indoor setting, possibly an office or a formal environment, which adds to the seriousness of the conversation. The person in the casual jacket has wide eyes and a slightly open mouth, indicating surprise or disbelief. The overall atmosphere is one of confrontation, with both individuals appearing to be engaged in a heated discussion.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004329400___Angry_0000.avi,"The woman in the purple sweater stands in front of a mirror, her expression shifting from neutral to one of surprise or shock. Her eyebrows rise, and her mouth opens slightly, indicating a reaction to something off-screen. She appears to be looking at herself in the mirror, possibly noticing something unusual or unexpected. Her body remains relatively still, but her facial expression suggests a moment of realization or realization.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004417200___Angry_0000.avi,"The person in the pink jacket appears to be expressing anger or frustration, as indicated by their clenched jaw, furrowed brows, and intense gaze directed at the other individual. The person in the hat seems to be listening intently, with their head slightly tilted towards the speaker, suggesting they are engaged in the conversation. The setting appears to be inside a vehicle, with a blurred background that includes a bridge, adding to the tension in the scene. The overall atmosphere suggests a serious or confrontational interaction between the two individuals.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004423640___Angry_0000.avi,"The person in the pink jacket appears to be expressing anger or frustration, as indicated by their open mouth and furrowed brows. Their body is slightly leaned forward, suggesting they are engaged in a heated conversation. The person next to them, wearing a hat, seems to be listening intently, possibly reacting to the other person's outburst. The setting appears to be inside a vehicle, with a bridge visible through the window, adding to the tension of the scene.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004508680___Angry_0000.avi,"The scene shows two individuals engaged in a conversation outdoors. The person on the left, dressed in a light-colored jacket, appears to be listening attentively, with their body slightly turned towards the other individual. The person on the right, wearing a dark shirt, is gesturing with their hand, pointing towards something off-screen, indicating they might be explaining or emphasizing a point. Their facial expression suggests they are speaking with some intensity or urgency. The background features a hedge and trees, suggesting a rural or park setting, which adds a calm yet focused atmosphere to the interaction. The overall mood seems to be one of serious discussion or explanation.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004510640___Angry_0000.avi,"The individual in the video appears to be in a state of distress or discomfort. Their facial expression shows signs of pain or frustration, with furrowed brows and a slightly open mouth. The person's eyes are wide, suggesting they might be reacting to something unexpected or painful. Their body posture is hunched forward, indicating a sense of vulnerability or fatigue. There is a slight tremor in their hand, which could imply nervousness or anxiety. Overall, the scene conveys a mix of discomfort, frustration, and possibly fear or pain.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004519160___Angry_0000.avi,"The scene depicts a tense interaction between two individuals in a hospital setting. The person on the left, wearing a white nurse's uniform, appears to be engaged in a serious conversation with the person on the right, who is dressed in a white lab coat. The person in the lab coat has a visibly distressed expression, with wide eyes and an open mouth, suggesting surprise or shock. Their eyebrows are raised high, and their mouth is agape, indicating a strong emotional reaction. The person in the lab coat's body language is tense, with hands slightly raised, possibly gesturing to emphasize their point. The background shows other people in the hallway, some of whom appear to be observing the interaction. The overall atmosphere suggests a moment of urgency or concern.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004556920___Angry_0000.avi,"The woman stands in a dimly lit room, her expression tense and focused. Her eyebrows are slightly furrowed, and her mouth is set in a firm line, indicating she is concentrating on something important. She gestures with her hands, emphasizing her words, suggesting she is explaining or arguing about something. Her body language conveys determination and intensity, reflecting a strong emotional state.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004559600___Angry_0000.avi,"The person appears to be in a neutral emotional state, with their facial expression showing a slight smile and relaxed eyes. Their body posture is upright, and there are no significant gestures or head movements that suggest any particular emotion. The setting seems to be a clinical or medical environment, indicated by the presence of medical equipment and signs on the wall. The overall atmosphere is calm and composed.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004708240___Angry_0000.avi,"The scene depicts a tense interaction between two individuals. One person, seated and wearing a dark shirt, appears distressed, with a furrowed brow and wide eyes, suggesting fear or anxiety. The other individual, standing behind, leans forward with a menacing expression, hands resting on their knees, indicating a threatening or aggressive stance. The overall atmosphere is one of tension and unease, with both individuals displaying signs of distress and aggression.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004805814___Angry_0000.avi,"The person is standing outdoors, wearing a school uniform with a tie and a sweater vest. They have long hair and glasses. Their facial expression is neutral, with slightly furrowed brows and a straight mouth. The background shows a building with arched windows and a tree, suggesting a school setting. The person appears to be looking around, possibly observing something in the distance. There are no significant changes in their expression or body language throughout the clip, indicating a neutral emotional state.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004924334___Angry_0000.avi,"The person, dressed in a dark robe with a green collar, stands in a dimly lit, forested area. Their blonde hair is slightly tousled, and they appear to be looking off into the distance with a serious expression. Their eyebrows are slightly furrowed, and their mouth is set in a neutral line, suggesting a sense of contemplation or concern. The overall atmosphere is somber, with the dark surroundings adding to the tense mood. There are no significant changes in their facial expressions or body language throughout the clip, indicating a steady, calm demeanor.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
005006800___Angry_0000.avi,"The individual in the video appears to be experiencing intense anger or frustration. Their facial expression is highly animated, with furrowed brows, a tightly closed mouth, and clenched teeth, indicating a strong emotional state. The person's eyes are wide open, suggesting they are either shouting or reacting to something intensely. Their body posture is tense, with shoulders squared and arms possibly raised, further emphasizing their emotional intensity. The overall demeanor suggests a moment of high tension or conflict.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
005007120___Angry_0000.avi,"The man in the maroon jacket appears to be in a state of distress or anger. His eyebrows are furrowed, his mouth is open wide, and his eyes are wide open, suggesting he is shouting or yelling. His hand is extended forward, possibly gesturing emphatically. The dim lighting and the presence of a drink on the table add to the tense atmosphere, indicating that he might be in a bar or a similar setting where he feels uncomfortable or agitated. The overall emotional state seems to be one of intense frustration or anger.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
005014360___Angry_0000.avi,"The individual in the military uniform is visibly agitated, with clenched fists and a tense expression. Their mouth is open wide, suggesting they are shouting or yelling. The background shows other individuals in similar uniforms, indicating a military setting. The overall atmosphere is one of intense emotion, likely anger or frustration.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
005015240___Angry_0000.avi,"The woman in the video appears to be experiencing a mix of fear and surprise. Her eyes are wide open, and her eyebrows are raised, indicating a strong reaction to something unexpected. Her mouth is slightly agape, suggesting she might be about to scream or shout. The dim lighting adds to the tense atmosphere, enhancing the sense of urgency and fear in her expression. There is a palpable tension in her body posture, with her shoulders slightly hunched, further emphasizing her emotional state.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
