video_name,text,Neutral,Anger,Disgust,Fear,Happiness,Sadness,Surprise,Other
002338014___Angry_0001.avi,"The dimly lit bedroom with its muted colors and slightly cluttered appearance creates a subdued atmosphere that might suggest introspection or mild unease. The person, dressed in workout attire, appears to be in a contemplative mood, possibly reflecting on something. Their initial stance, facing forward with hands clasped together, suggests a moment of pause or decision-making. As they shift their weight onto one leg and then sit down on the bed, their body language becomes more relaxed but still carries a hint of tension. The slight furrow in their brow and the downward cast of their eyes indicate a mix of concern and perhaps a touch of sadness. The transition from standing to sitting seems to mark a shift from a state of indecision to a more settled, albeit still emotionally charged, position.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002338414___Angry_0000.avi,"The dimly lit room casts shadows that accentuate the character's wide eyes and furrowed brow, suggesting a state of surprise or fear. The character's mouth is slightly agape, and their head tilts back slightly, indicating a moment of shock or disbelief. As the scene progresses, the character's eyes narrow, and their mouth closes, hinting at a shift towards anger or determination. The overall atmosphere, combined with the subtle changes in facial expression, suggests a transition from surprise to a more intense emotional state, possibly anger or frustration.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002350040___Angry_0000.avi,"The dimly lit room casts a somber mood, suggesting a tense or serious atmosphere that complements the individual's emotional state. The person's furrowed brow and slightly parted lips indicate a sense of concern or worry, while their downward gaze and tense posture suggest they might be experiencing sadness or deep contemplation. As the sequence progresses, there is a subtle shift in their expression; their eyes narrow further, and their mouth tightens, hinting at an escalation of their emotional distress or perhaps a growing anger. The overall scene and the person's evolving facial expressions and body language paint a picture of someone grappling with significant emotional turmoil, possibly transitioning from sadness to anger or frustration.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002421200___Angry_0000.avi,"The individual appears to be in a tense or serious situation suggested by the blurred background and the person's focused gaze and slightly open mouth indicating they might be speaking or reacting to something. Their furrowed brow and slightly parted lips suggest a mix of concern and perhaps mild surprise or curiosity. The overall atmosphere seems charged, hinting at a moment of heightened emotion, possibly fear or anticipation, but the exact nature of their expression remains somewhat ambiguous due to the lack of clear indicators of strong positive or negative emotions.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002453040___Angry_0000.avi,"The dimly lit room casts shadows across the man's face, creating a somber atmosphere that complements his apparent distress. His eyes widen with surprise or shock, and his mouth opens slightly as if he's caught off guard by something unexpected. The slight furrow in his brow suggests concern or worry, while his steady gaze indicates he might be trying to process or react to a situation. There's a hint of tension in his posture, though his body remains mostly still, suggesting he's focused on whatever has caught his attention. Over time, his expression shifts subtly, hinting at a potential transition from surprise to a more contemplative or anxious state, but the overall impression is one of sudden alarm or unease.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002453040___Angry_0001.avi,"The dimly lit room casts shadows that accentuate the person's tense expression, suggesting a sense of unease or fear. Their eyes are wide open, conveying surprise or shock, while their mouth is agape, indicating a strong emotional reaction. The slight furrow in their brow and the upward curve of their eyebrows suggest confusion or disbelief. As the scene progresses, there is a subtle shift in their gaze, hinting at a transition from initial surprise to a more contemplative or concerned state, possibly reflecting a mix of fear and curiosity. The overall impression is one of intense emotional engagement, with the person appearing to be caught off guard by something unexpected.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002547360___Angry_0000.avi,"The dimly lit, possibly industrial setting creates a tense atmosphere, suggesting fear or anxiety. The person's wide eyes and slightly open mouth indicate surprise or shock, while their raised hand and upward gaze suggest they are reacting to something unexpected above them. The slight tension in their jaw and the overall stillness of their body posture imply a moment of intense focus or fear. As the scene progresses, there is a subtle shift towards a more alert state, but the initial surprise remains evident through their facial expression and body language.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002613894___Angry_0000.avi,"The dimly lit room casts shadows that accentuate the character's tense expression, suggesting a sense of unease or fear. The character's eyes widen, eyebrows furrow, and mouth forms a tight line indicating intense concentration or worry. As the camera moves closer, the character's head tilts slightly downward, reinforcing a feeling of sadness or contemplation. The overall body posture remains rigid, hinting at a state of alertness or anxiety. There is a subtle shift from initial tension to a more subdued melancholy as the character's gaze softens, though the underlying emotion remains complex and possibly mixed with fear or sadness.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002639600___Angry_0000.avi,"The individual appears to be in a store with shelves stocked with various items, suggesting a casual, everyday setting. Their long blonde hair and colorful jacket add a touch of informality. Initially, their eyes widen and mouth opens in a surprised expression, indicating sudden shock or astonishment. As the sequence progresses, their mouth closes, and their eyes narrow slightly, hinting at a shift towards confusion or disbelief. The overall body posture remains relatively still, but subtle head movements suggest a focus on something off-camera that has captured their attention. This sequence of expressions and slight changes in posture indicate a transition from surprise to a more contemplative or questioning state, possibly reflecting a moment of realization or concern.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002757160___Angry_0000.avi,"The woman appears to be in a natural outdoor setting with lush greenery in the background, suggesting a calm and serene environment which might contrast with her emotional state. Her facial expression shows a mix of concern and mild distress; her eyebrows are slightly furrowed, and her mouth is open as if she is speaking or reacting to something. Her head is tilted slightly downward, indicating a sense of worry or contemplation. As the scene progresses, there seems to be a subtle shift in her expression, hinting at a potential transition from concern to a more neutral or slightly relieved state, though the exact nature of this change remains ambiguous due to the limited duration of the clip.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002921240___Angry_0000.avi,"The dimly lit room casts shadows that accentuate the man's tense expression, suggesting a sense of unease or fear. His furrowed brow and slightly parted lips indicate he might be experiencing discomfort or anxiety, while his head turns from side to side, possibly indicating a search for something or someone, hinting at a mix of fear and alertness. As the camera moves closer, his eyes narrow, and his jaw tightens, reinforcing the impression of heightened tension and potential distress.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003021680___Angry_0000.avi,"The dimly lit interior of a vehicle creates a tense atmosphere, suggesting potential fear or anxiety. The person's wide eyes and slightly open mouth indicate surprise or shock, while their furrowed brows suggest concern or worry. The slight tilt of their head and the way they lean forward could imply attentiveness or curiosity. As the scene progresses, there appears to be a subtle shift towards a more neutral expression, hinting at a transition from initial surprise to a calmer state, possibly reflecting a momentary relief or acceptance of the situation.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003042640___Angry_0000.avi,"The dimly lit scene with a red hue suggests urgency or danger, possibly reflecting the firefighter's intense focus and determination. The firefighter's wide-open eyes and slightly parted lips indicate a state of alertness and readiness, while their firm grip on the tool and steady posture convey confidence and control. The slight upward tilt of the head and the forward lean suggest active engagement in the task at hand, reinforcing the sense of purpose and concentration. There are no clear signs of fear or distress, but the overall atmosphere hints at a high-stress environment typical of firefighting scenarios, where emotions can shift rapidly between determination and concern for safety.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003050760___Angry_0000.avi,"The warmly lit room with its wooden furniture and red curtains creates a cozy yet slightly tense atmosphere, possibly reflecting the person's internal state. The individual, dressed in a green shirt, exhibits a mix of intense emotions through their wide-eyed expression, raised eyebrows, and open mouth, suggesting surprise or shock. Their hand gestures, moving rapidly and emphatically, indicate a strong reaction, perhaps frustration or excitement. As the sequence progresses, the person's body leans forward, further emphasizing their engagement and the intensity of their emotional response, which could transition from surprise to anger or determination depending on the context of the interaction.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003108520___Angry_0000.avi,"The person appears to be in a warmly lit room with a wooden chair and a dark background suggesting a relaxed indoor setting. They are wearing a teal shirt and have shoulder-length brown hair. Initially, their eyes are wide open, eyebrows raised, and mouth slightly open in a smile, indicating surprise or amusement. As they continue to speak, their mouth opens wider, revealing more teeth, and their eyes narrow slightly, suggesting a shift towards a more engaged or enthusiastic expression. Their head tilts back slightly, and their hand gestures become more animated, further emphasizing their excitement or passion about the topic. The overall impression is one of joy and engagement, with a hint of surprise at the beginning that transitions into a more lively and enthusiastic demeanor.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003124480___Angry_0000.avi,"The dimly lit interior of a vehicle creates a somewhat tense atmosphere, suggesting the person might be experiencing some anxiety or unease. The individual appears to be engaged in a conversation, indicated by their open mouth and expressive eyes which convey a mix of surprise and curiosity. Their head is slightly tilted forward, and their hand gestures seem animated, possibly emphasizing a point or reacting to something being said. The overall body posture, though not fully visible, seems relaxed yet attentive, hinting at a neutral to mildly positive emotional state. As the scene progresses, there is a subtle shift in the person's expression, with the mouth opening wider and the eyes narrowing, indicating a growing sense of surprise or realization, but the overall tone remains relatively calm and composed.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003210247___Angry_0000.avi,"The dimly lit room with its classic painting in the background creates a somewhat tense atmosphere, suggesting a serious conversation. The man on the left has a slightly furrowed brow and his lips are set in a firm line, indicating he might be feeling concerned or perhaps even a bit angry. The man on the right appears more relaxed but his eyes are wide and his mouth is slightly open, possibly reflecting surprise or confusion. As they engage in dialogue, their body language remains relatively static, with minimal movement, which could imply a calm yet focused interaction. There are no clear signs of strong emotions like joy or sadness, so the overall impression is one of neutral to slightly anxious engagement.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003319680___Angry_0000.avi,"The dimly lit room creates a tense atmosphere, suggesting a serious or potentially confrontational situation. The person on the right appears agitated, with furrowed brows and wide eyes indicating surprise or fear, while their clenched fist suggests anger or frustration. The individual on the left seems to be in a defensive stance, possibly reacting to the other person's aggressive gesture. The overall body language and facial expressions suggest a mix of fear and anger, with the person on the right experiencing a rapid shift from surprise to fear, while the person on the left maintains a defensive posture throughout the interaction.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003345000___Angry_0000.avi,"The man and woman are walking down a narrow alleyway lined with shops, their conversation suggesting a serious discussion. The man, dressed in a suit, gestures emphatically with his hands, indicating he is making a point or explaining something important. His facial expression shows concern and intensity, with furrowed brows and a slightly open mouth, hinting at a mix of frustration and determination. The woman, facing him, appears attentive but somewhat apprehensive, her gaze fixed on him, suggesting she is listening intently to his words. As they walk, the man's gestures become more animated, reflecting a growing sense of urgency or passion in his speech. The urban setting, with its bustling yet confined space, adds to the tension, creating an atmosphere of seriousness and potential conflict.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003415240___Angry_0000.avi,"The scene takes place outdoors near a weathered wall with trees in the background, suggesting a somber or tense atmosphere. The person on the left has curly hair and appears to be speaking with concern or urgency, indicated by their slightly open mouth and expressive eyes. Their body is angled towards the other individual, showing engagement. The person on the right, dressed in a suit jacket, has their hand on the shoulder of the first person, possibly offering comfort or reassurance, which might suggest a mix of concern and empathy. The overall body language indicates a serious conversation, with potential undertones of worry or distress.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003446574___Angry_0000.avi,"The individual appears to be in a grand, possibly historical setting with stone columns and arches, suggesting a formal or significant occasion. The person is dressed in a beige coat and white shirt, indicating a formal or professional attire. Their hand is raised in a gesture that could imply surprise, concern, or a plea for attention, while their mouth is slightly open as if they are speaking or reacting to something. The overall body posture is upright but tense, reflecting a mix of alertness and potential anxiety. The scene does not provide clear evidence of strong positive or negative emotions, but the combination of hand gesture, facial expression, and body language suggests a moment of surprise or mild distress rather than a definitive emotion like joy, sadness, anger, fear, disgust, or surprise alone.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003453680___Angry_0000.avi,"The serene outdoor setting with lush greenery and a dirt path suggests a calm and peaceful environment which might influence a sense of tranquility. The man's facial expression appears neutral; his eyes are focused forward, eyebrows relaxed, and mouth slightly open as if he is speaking or about to speak. His body posture is upright, indicating attentiveness or readiness. There are no significant head movements or gestures that suggest strong emotions. The overall scene and his demeanor suggest a calm and composed emotional state, possibly reflecting a moment of contemplation or mild curiosity rather than any intense emotion.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003618000___Angry_0000.avi,"The man stands by the ocean, holding a fishing rod, his weathered face reflecting a mix of determination and weariness. His eyes, slightly narrowed, suggest focus and perhaps a hint of frustration as he looks off into the distance, possibly contemplating his next move or simply lost in thought. His posture is upright yet relaxed, indicating a sense of calm despite the potential tension of the fishing activity. The vast, serene blue of the sea behind him contrasts with his earthy-toned clothing, emphasizing his connection to nature and the solitude of the moment. There is a subtle tension in his grip on the rod, hinting at the effort required to fish, which could indicate a blend of patience and resolve. Overall, the scene evokes a sense of quiet determination and introspection, with a touch of underlying tension.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003805880___Angry_0000.avi,"The dimly lit room casts a somber atmosphere, suggesting a serious or tense conversation. The older man leans forward slightly, his hands gesturing as he speaks, indicating engagement and perhaps concern or urgency. His eyes are focused on the woman, showing attentiveness and possibly worry. The woman stands with her back partially turned, her posture rigid, hinting at apprehension or defensiveness. As the man continues to speak, his hand movements become more animated, suggesting a shift towards frustration or emphasis, while the woman's stance remains unchanged, reinforcing her emotional distance or unease. The overall scene reflects a mix of tension and potential conflict, with the man appearing concerned and the woman maintaining a guarded demeanor.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003858520___Angry_0000.avi,"The person appears to be driving a car, with their hand extended forward, possibly gesturing or pointing, which could indicate frustration or anger. Their eyes are wide open, and their eyebrows are raised, suggesting surprise or intense focus. The background shows a residential area with trees and a stone wall, indicating a calm setting that contrasts with the person's apparent emotional state. The overall impression is one of heightened emotion, likely anger or surprise, given the body language and facial expressions. There are no clear signs of other emotions like joy, sadness, or fear, making the primary emotion evident from the visual cues.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003921207___Angry_0000.avi,"The warmly lit room with its vintage decor and personal touches suggests a comfortable yet slightly tense atmosphere, possibly hinting at a serious conversation. The man appears engaged but slightly agitated, his eyebrows raised and eyes focused intently on the other person, indicating curiosity or concern. His hand gestures are animated, suggesting he is making a point or explaining something important, which could imply frustration or determination. The woman, seated across from him, has her back turned, her posture relaxed but attentive, reflecting a mix of interest and perhaps some apprehension. The overall scene suggests a moment of emotional complexity, possibly involving a discussion of significant matters that elicit both concern and engagement.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003948807___Angry_0000.avi,"The dimly lit room creates a somber atmosphere that complements the individual's slightly furrowed brow and tense posture, suggesting a sense of concern or worry. His mouth is slightly open, indicating he might be in the middle of speaking or reacting to something, which could imply surprise or mild frustration. As the frames progress, his gaze shifts subtly, hinting at a shift in focus or attention, possibly reflecting a transition from one emotional state to another, such as moving from surprise to contemplation or concern. The overall impression is one of a person navigating through a moment of uncertainty or mild distress, with subtle changes in expression and posture indicating a potential evolution in their emotional state.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004108160___Angry_0000.avi,"The dimly lit, cluttered room with exposed beams and books creates a tense atmosphere, suggesting fear or anxiety. The man's wide eyes and slightly open mouth indicate surprise or shock, while his raised hand holding a wooden board suggests he might be preparing for a confrontation or reacting to something unexpected. His body is tense, and his gaze shifts rapidly, reflecting a mix of fear and alertness. As the scene progresses, his expression softens slightly, hinting at a transition from intense surprise to a more controlled state of readiness or contemplation. The woman standing beside him appears equally startled, her wide eyes and slightly parted lips mirroring the man's initial reaction, but her posture remains relatively still, indicating she is processing the situation rather than actively responding.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004113320___Angry_0000.avi,"The dimly lit room casts shadows across the man's face, adding to the tense atmosphere. His furrowed brow and tightly closed lips suggest he is experiencing strong negative emotions, possibly anger or fear. As he leans forward, his hand raised as if emphasizing a point, his eyes narrow and his gaze shifts slightly, indicating he might be reacting to something off-camera. The slight tremor in his hand hints at nervousness or agitation. Over time, his expression softens slightly, suggesting a momentary pause in his intense reaction, but the overall tension remains palpable. There are no clear signs of joy, sadness, surprise, or disgust; the scene primarily reflects a state of heightened alertness or distress.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004219680___Angry_0000.avi,"The individual appears to be engaged in a serious conversation, indicated by their direct eye contact and slightly open mouth suggesting they are speaking earnestly. The background, though blurred, seems to be indoors with soft lighting that doesn't suggest any particular emotional tone but rather keeps the focus on the speaker. The person's body posture remains relatively still, with minimal movement, which could indicate attentiveness or perhaps some tension. There are no significant changes in facial expressions or gestures throughout the frames, suggesting a consistent emotional state during this interaction. The overall impression is one of focused engagement, possibly tinged with seriousness or concern, as there are no clear signs of joy, sadness, anger, fear, disgust, or surprise.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
