video_name,text,Neutral,Anger,Disgust,Fear,Happiness,Sadness,Surprise,Other
000947327___Angry_0000.avi,"The scene appears to take place indoors, possibly in a professional setting, given the formal attire of the individual. The background suggests an office-like environment with blurred elements that resemble windows and other people, indicating a social or work-related interaction. The person in focus is dressed in a suit and tie, suggesting a formal or business context. Their facial expression shows a slight furrow in the brow and a neutral mouth position, which could indicate attentiveness or mild concern. There is minimal movement in their head or body, implying a calm but engaged demeanor. The overall lack of strong emotional cues leans toward a neutral state, with no clear signs of joy, sadness, anger, fear, disgust, or surprise. Therefore, the emotional state reflected in this scene is best described as Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001419640___Angry_0000.avi,"The scene depicts a person in a dimly lit, possibly confined space, which contributes to a tense and unsettling atmosphere. The individual appears to be seated, with their body slightly hunched forward, suggesting a sense of vulnerability or distress. Their facial expression is marked by furrowed brows, wide eyes, and an open mouth, indicating intense emotion. The mouth position suggests shouting or crying out, reinforcing a feeling of anguish or desperation. The overall body posture, combined with the facial cues, strongly conveys a state of fear or anxiety. The background, featuring rough brick walls, adds to the claustrophobic and ominous setting, further amplifying the emotional intensity. Based on these visual cues, the person's emotional state can be identified asFear.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001454480___Angry_0000.avi,"The scene appears dimly lit, suggesting a tense or serious atmosphere, which could contribute to the individual's emotional state. The person's facial expression shows furrowed brows and a slightly open mouth, indicating a sense of concern or confusion. Their gaze seems directed off-camera, possibly reflecting focus or contemplation. There is minimal body movement, with the individual appearing still and upright, which might suggest a neutral or controlled demeanor. The lack of dynamic gestures or significant head movements implies that the emotional state is relatively stable, without rapid shifts. Overall, the combination of the somber lighting and the individual's subtle but tense facial features suggests a state of **Neutral**.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001549894___Angry_0000.avi,"The scene depicts a dimly lit environment with a rustic wooden structure and a single hanging light bulb, creating an atmosphere that could evoke tension or unease. The individual in the frame appears to be in a confined space, possibly a staircase or narrow passageway, which might contribute to feelings of vulnerability or anxiety. Their facial expression shows wide eyes and a slightly open mouth, suggesting surprise or shock. The eyebrows are raised, further emphasizing this reaction. The body posture is tense, with shoulders slightly hunched, indicating a defensive or startled stance. There is minimal movement, but the overall stillness adds to the intensity of the moment. The combination of the setting and the person's expression suggests a strong emotional response, likelyFearfully Surprised.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001809774___Angry_0000.avi,"The scene depicts a dimly lit corridor with ornate wooden paneling, suggesting a historical or formal setting that could evoke tension or seriousness. The individual in focus wears a fur-lined coat and a hat, indicating a cold environment or a need for concealment, which might contribute to a sense of caution or unease. Their facial expression shows slightly furrowed brows and a neutral mouth, hinting at a composed yet possibly apprehensive demeanor. The body posture is upright but not rigid, suggesting alertness without overt aggression. As the camera moves closer, the individual maintains steady eye contact, reinforcing a sense of determination or focus. The background figures appear blurred but seem to follow closely, adding to the atmosphere of urgency or purpose. Overall, the combination of the somber setting, the individual's neutral yet attentive expression, and the close proximity of others suggests a mix of anticipation and calm resolve, leaning toward a state of cautious readiness rather than overt emotion. Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001940720___Angry_0000.avi,"The scene appears dimly lit, creating an atmosphere that could evoke tension or unease. The individual in focus has a tense body posture, standing rigidly with their back slightly hunched, which might suggest anxiety or apprehension. Their facial expression shows wide eyes and a slightly open mouth, indicating surprise or shock. The person's gaze is directed forward, maintaining eye contact with another figure whose face is not fully visible, suggesting engagement in a potentially intense interaction. The overall setting and the individual's nonverbal cues, such as the raised eyebrows and tense shoulders, align with a state of fear or heightened alertness. This combination of visual elements suggests a mix of fear and surprise, reflecting a moment of unexpected tension or danger. Fearfully Surprised.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001943720___Angry_0000.avi,"The scene depicts a bustling urban environment with pedestrians walking along a sidewalk, suggesting a typical day in a busy city. The individual in focus appears to be dressed formally in a suit and tie, indicating a professional setting. Initially, their facial expression shows a neutral demeanor, with a slight smile that could suggest mild contentment or approachability. However, as the frames progress, there is a sudden shift in their expression; their mouth opens wide in an exaggerated manner, which could indicate shock, surprise, or even a reaction to something unexpected. This change in expression is abrupt and contrasts sharply with the initial calmness, hinting at a transition from a neutral state to one of heightened emotion. The background remains consistent, with people moving around, but the focus remains on the individual's evolving facial cues. The overall sequence suggests a moment of surprise, as indicated by the dramatic change in facial expression.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002014840___Angry_0000.avi,"The scene depicts a person standing indoors, facing the camera, with a neutral background that includes a grid pattern. The lighting is soft and warm, creating a calm atmosphere. The individual appears to have a serious expression, with their eyes slightly narrowed and their mouth closed in a neutral position. Their body posture is upright but relaxed, suggesting attentiveness without tension. There are no significant gestures or head movements, indicating a composed demeanor. The overall lack of dynamic changes in facial expressions or body language suggests a steady emotional state. Given the absence of strong emotional cues, the person's emotional state can be described as Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002137000___Angry_0000.avi,"The scene depicts a man standing in a hallway, engaged in a phone conversation. The environment appears casual, with patterned wallpaper and a door slightly ajar in the background, suggesting a domestic or office setting. His facial expression shows wide eyes and raised eyebrows, indicating heightened attention or concern. His mouth is open mid-speech, and his hand gestures, including a raised palm, suggest he is explaining something with emphasis. His body posture is upright but tense, further reinforcing a sense of urgency or stress. The overall visual cues point toward an emotional state of surprise or anxiety, possibly mixed with anger or frustration, as indicated by his expressive hand movements and intense facial features. This combination suggests a complex emotional response, leaning towards ""Angrily Surprised.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002338014___Angry_0000.avi,"The scene depicts two individuals in a dimly lit bedroom, suggesting a casual and intimate setting. One individual appears to be holding a phone or similar object, while the other stands beside them, both facing slightly away from the camera. The room has a cozy ambiance with soft lighting from a bedside lamp, contributing to a relaxed atmosphere. The individuals' body language shows a degree of engagement, with one person leaning forward slightly, indicating interest or focus. Their facial expressions are partially obscured but seem neutral, with no clear signs of strong emotion. The overall environment and their postures suggest a moment of shared activity or conversation, likely reflecting a state of calm or mild curiosity. Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002338014___Angry_0001.avi,"The scene depicts two individuals in a dimly lit bedroom, illuminated primarily by a bedside lamp casting a warm glow. The room appears lived-in, with personal items scattered around, suggesting a casual and intimate setting. One individual is seated on the bed, holding what seems to be clothing, while the other stands nearby, facing them. The seated person has a neutral expression, with relaxed shoulders and a calm demeanor, indicating a lack of strong emotional intensity. Their body language is open but subdued, suggesting a moment of quiet interaction or contemplation. The standing individual also maintains a neutral stance, with their hands slightly raised, possibly gesturing during conversation. There is no significant movement or change in their expressions throughout the frames, reinforcing a sense of calmness and neutrality in the interaction. Overall, the environment and body language suggest a moment of routine or casual discussion without any evident emotional upheaval. Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002338414___Angry_0000.avi,"The scene appears dimly lit, suggesting a tense or dramatic atmosphere that could amplify the emotional intensity of the individual. The person's facial expression is highly animated, with wide eyes and raised eyebrows, indicating a strong reaction. Their mouth is slightly open, conveying surprise or shock. As their head moves slightly, the intensity of their gaze remains fixed, reinforcing the sense of urgency or alarm. The overall body posture is somewhat rigid, which might suggest fear or apprehension. Given the combination of wide-eyed surprise and a tense demeanor, the individual seems to be experiencing a Fearfully Surprised emotional state. This interpretation is supported by the dynamic changes in their facial features and the apparent alertness in their movements.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002350040___Angry_0000.avi,"The dimly lit environment casts shadows across the individual's face, creating a somber and intense atmosphere that may amplify the perceived emotional state. The person's facial expression shows furrowed brows and a slightly downturned mouth, indicating a sense of concern or distress. Their eyes appear focused but tense, suggesting a heightened awareness or apprehension. The body posture is relatively still, with minimal movement, which could imply a state of contemplation or unease. Over time, there is a subtle shift in their gaze, moving downward, which might indicate introspection or worry. The overall visual cues suggest a complex emotional state, potentially blending elements of sadness and fear, though the exact nature remains somewhat ambiguous due to the limited context. Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002421200___Angry_0000.avi,"The individual in the video appears to be in a public setting, possibly outdoors, given the bright lighting and blurred background that suggests other people and structures. The person is wearing yellow-tinted sunglasses and has a serious expression, with furrowed brows and a slightly open mouth, indicating a focused or intense emotional state. There is minimal movement, suggesting a moment of contemplation or concern. The overall body posture is upright but still, which could imply attentiveness or reservation. The lack of dynamic gestures or significant head movements reinforces the impression of a neutral or subdued emotional tone. Given the visual cues, the individual seems to be experiencing a state of neutrality or mild concern without strong indications of joy, sadness, anger, fear, disgust, or surprise. Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002453040___Angry_0000.avi,"The dimly lit environment and the focused, intense gaze of the individual suggest a tense or serious atmosphere. The person's facial expression, characterized by furrowed brows and wide eyes, indicates a heightened state of alertness or concern. As the frames progress, the individual's mouth opens slightly, revealing a cigarette, which could imply nervousness or contemplation. The overall body posture remains relatively still, but the subtle changes in facial tension and eye movement suggest a fluctuating emotional state, possibly leaning toward fear or anxiety. The lack of significant head movement or other gestures keeps the focus on the facial expressions, reinforcing the sense of unease. Given the visual cues, the emotional state appears to beFear.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002453040___Angry_0001.avi,"The scene appears dimly lit, creating an atmosphere that could contribute to a sense of tension or unease. The individual in the frame is wearing a cap and has a neutral to slightly tense expression. Their eyes are wide open, suggesting alertness or surprise, while their mouth is slightly agape, indicating a reaction to something unexpected. There is minimal movement in the background, which keeps the focus on the person's face. Over time, the individual's facial expression remains relatively consistent, with no significant changes in body posture or gestures, reinforcing a steady emotional state. The overall visual cues suggest a mix of surprise and potential fear, as indicated by the wide-eyed expression and slight tension in the face. This combination of elements points toward a state of Fearfully Surprised.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002547360___Angry_0000.avi,"The scene appears dimly lit, suggesting a tense or suspenseful environment, which could contribute to the individual's emotional state. The person is wearing a cap and has a slightly open mouth, indicating they might be speaking or reacting to something. Their eyes are wide and directed upward, conveying a sense of surprise or alertness. The eyebrows are raised, further emphasizing this reaction. There is minimal movement in the background, keeping the focus on the individual's expression. The overall body posture seems relatively still, but the facial cues strongly suggest a moment of heightened attention or shock. Given the combination of wide eyes, raised eyebrows, and an open mouth, the emotion displayed is most consistent with **Surprise**.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002613894___Angry_0000.avi,"The scene is dimly lit, creating a somber and intense atmosphere that may amplify the emotional weight of the individual's expression. The person's face is prominently featured, with furrowed brows and a slightly downturned mouth, suggesting a sense of concern or worry. Their eyes appear wide and focused, possibly indicating alertness or apprehension. As the camera shifts slightly, the individual's head tilts forward, reinforcing a sense of tension or anticipation. The overall body posture remains relatively still, but the subtle changes in facial expression suggest a fluctuating emotional state, leaning toward fear or anxiety. The dark background contributes to the feeling of unease, enhancing the intensity of the moment captured. This combination of visual cues points towards a state ofFear.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002639600___Angry_0000.avi,"The scene appears to be set in a retail environment, indicated by shelves stocked with various products in the background, which suggests a mundane setting that contrasts sharply with the individual's intense expression. The person exhibits a wide-eyed, open-mouthed look, with raised eyebrows and dilated pupils, indicating a strong reaction. Their facial expression conveys a sense of shock or astonishment, as their eyes dart slightly, reflecting a heightened state of awareness or surprise. There is no significant body movement or gesture visible, but the overall posture seems rigid, further emphasizing the intensity of the moment. The lack of other contextual clues makes it difficult to determine if this surprise is accompanied by another emotion like fear or anger, but the primary emotion displayed is clearly Surprise.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002757160___Angry_0000.avi,"The scene appears to take place outdoors, with a blurred green background suggesting a natural setting, which could imply a casual or relaxed environment. However, the woman's facial expression conveys a sense of concern or worry. Her eyebrows are slightly furrowed, her eyes are focused intently, and her mouth is set in a way that suggests she is engaged in a serious conversation. As she speaks, her head remains relatively still, indicating a concentrated effort to communicate her thoughts. The presence of a yellow flower in her hair adds a touch of informality but does not detract from the overall seriousness of her demeanor. The subtitles indicate a discussion involving caution or risk, which aligns with her concerned expression. Overall, her body language and facial cues suggest a state of cautiousness or apprehension, leaning towards a neutral yet attentive emotional state. Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002921240___Angry_0000.avi,"The scene appears dimly lit, suggesting a tense or serious atmosphere that could contribute to the individual's emotional state. The person's facial expression shows furrowed brows and a slightly open mouth, indicating a sense of concern or frustration. Their head is turned slightly to the side, which might suggest they are reacting to something off-camera, potentially adding to their emotional intensity. There is no significant body movement or gesture visible, but the overall stillness could imply a moment of contemplation or stress. The lack of dynamic changes in facial expression suggests a relatively stable emotional state, leaning toward Anger due to the tension evident in the brow and mouth positioning. The environment does not provide additional context but reinforces the seriousness of the situation. Overall, the person's demeanor reflects a strong emotional response, primarily characterized by Anger.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003021680___Angry_0000.avi,"The scene appears to take place inside a dimly lit vehicle, which contributes to a tense or unsettling atmosphere. The individual's facial expression shows wide eyes, raised eyebrows, and a slightly open mouth, indicating a strong reaction of surprise. Their gaze is directed off-camera, suggesting they are reacting to something unexpected outside their immediate view. The person's body posture is relatively still, but their head movement is minimal, focusing intently on the source of their surprise. There is no clear indication of additional emotions such as fear or anger, as the primary focus remains on the element of surprise. The overall visual cues suggest a moment of intense, unambiguous surprise. Surprise.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003042640___Angry_0000.avi,"The scene depicts two individuals wearing protective gear, including helmets and jackets, suggesting they are engaged in a potentially hazardous activity, possibly firefighting or rescue operations. The dim lighting and red glow in the background create a tense and urgent atmosphere, which could contribute to heightened emotions. One individual is holding a red object, possibly a flag or tool, while the other appears to be assisting or guiding them. Their facial expressions show wide eyes and open mouths, indicating a state of alertness or urgency. The body postures are upright and focused, with hands actively engaged, reinforcing the sense of action and concentration. The overall visual cues suggest a mix of fear and surprise due to the intense and potentially dangerous situation they are facing. Fearfully Surprised.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003050760___Angry_0000.avi,"The scene depicts a man seated indoors, likely in a formal setting given the wooden chair and curtains in the background. His facial expression is intense, with wide eyes, raised eyebrows, and a broad smile showing clenched teeth, suggesting a strong emotional reaction. His body posture is dynamic, with his right hand raised and moving energetically, indicating engagement or emphasis. As he continues, he brings a piece of paper close to his face, maintaining his animated demeanor. The overall environment appears calm, contrasting sharply with his heightened emotional display. This combination of facial expressions and gestures strongly indicates a state of Joy, characterized by enthusiasm and excitement.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003108520___Angry_0000.avi,"The scene appears to take place indoors, possibly in a formal setting such as a conference room or office, indicated by the wooden chair and the warm lighting. The individual, dressed in a blue shirt, exhibits a dynamic range of emotions. Initially, their face shows a broad smile with eyes crinkling, suggesting a moment of joy or amusement. However, this quickly transitions to a more serious expression, with furrowed brows and a slightly open mouth, indicating surprise or concern. Their hand gesture, with fingers extended outward, reinforces a sense of emphasis or explanation, hinting at an engaged or animated conversation. The head movement shifts from a tilted position to a more direct gaze, further emphasizing the evolving emotional state. This sequence suggests a mix of emotions, likely transitioning from joy to surprise or even mild apprehension, reflecting a complex interaction or reaction to an unfolding situation.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003124480___Angry_0000.avi,"The scene appears dimly lit, suggesting a confined or nighttime setting, which could contribute to a more subdued or intense emotional atmosphere. The individual is seated, wearing a dark jacket over a blue shirt, and their facial expression conveys a sense of engagement or amusement. Their eyes are slightly narrowed, and their mouth is open in a way that suggests they are speaking or reacting positively, possibly indicating joy or amusement. The head is turned slightly to the side, and there is minimal movement, implying focus on something outside the frame. The overall body posture is relaxed but attentive, reinforcing the impression of a positive emotional state. Given the visual cues, the individual seems to be experiencing joy.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003210247___Angry_0000.avi,"The scene depicts two individuals engaged in a conversation in a formal setting, suggested by the elegant painting in the background and the sophisticated attire of both characters. One individual appears to be holding a drink, indicating a social or professional gathering. The person facing the camera has a neutral expression, with relaxed eyebrows and a closed mouth, suggesting a calm demeanor. Their body posture is upright but not rigid, indicating attentiveness without tension. There are no significant head movements or gestures that suggest strong emotion, reinforcing the impression of a composed interaction. The overall environment and the individual's nonverbal cues align with a neutral emotional state, reflecting a controlled and possibly professional exchange. Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003319680___Angry_0000.avi,"The scene appears dimly lit, suggesting a tense or serious atmosphere, which could influence the individual's emotional state. The person in focus has wide eyes and slightly raised eyebrows, indicating heightened attention or concern. Their mouth is slightly open, possibly reflecting surprise or confusion. The individual's body posture is relatively still, but their hand is clenched into a fist near their chest, hinting at underlying tension or anxiety. There is minimal head movement, maintaining direct eye contact with another person, which suggests engagement in a potentially intense conversation. The overall visual cues suggest a mix of fear and surprise, as the person seems both startled and apprehensive, making ""Fearfully Surprised"" the most fitting description for their emotional state.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003345000___Angry_0000.avi,"The scene takes place in a narrow alleyway lined with storefronts, suggesting an urban setting that could evoke a sense of confinement or tension. The individual in focus appears to be engaged in a conversation with another person, indicated by their direct eye contact and gesturing hands. Their facial expression shows raised eyebrows and an open mouth, which could suggest surprise or confusion. The body posture is upright but slightly leaning forward, indicating active engagement in the interaction. As the camera follows them walking away, the individual maintains a steady pace, which might imply a transition from initial surprise to a more neutral or contemplative state. The overall environment, combined with the individual's gestures and facial cues, suggests a moment of surprise or curiosity, transitioning toward a calmer demeanor.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003415240___Angry_0000.avi,"The scene depicts two individuals engaged in a conversation near a stone wall, with trees and foliage in the background, suggesting an outdoor setting that could evoke a sense of isolation or tension. One individual, with curly hair and wearing a dark jacket, appears to have a slightly tense or concerned expression, indicated by their furrowed brows and direct gaze toward the other person. Their body posture is somewhat rigid, which might suggest anxiety or apprehension. The second individual, dressed in a suit and holding onto the arm of the first person, seems to convey a sense of authority or control through their firm grip and upright stance. This person's face is partially obscured, but their overall demeanor suggests confidence or assertiveness. The interaction between them, marked by close proximity and physical contact, hints at a potentially confrontational or serious exchange. The combination of the tense body language and the outdoor setting contributes to an atmosphere of unease, making it likely that the primary emotion reflected here is **Fear**.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003446574___Angry_0000.avi,"The scene appears to take place in a grand, possibly historical setting with stone columns and arches, suggesting a formal or significant location that could contribute to the intensity of the interaction. The individual in focus has a tense body posture, with their arm raised and hand open, indicating a gesture of either explanation or emphasis. Their facial expression shows wide eyes and slightly parted lips, conveying a sense of urgency or concern. The eyebrows are raised, further reinforcing this impression. There is no clear transition in emotion throughout the frames, but the overall demeanor suggests a mix of surprise and potential fear, as the person seems to be reacting to something unexpected or alarming. The combination of the raised arm and intense facial features leans toward a state of Fearfully Surprised.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003453680___Angry_0000.avi,"The scene depicts an individual standing outdoors in a natural setting with trees and open land, suggesting a serene yet possibly reflective atmosphere. The person is dressed in formal attire, including a blue jacket and a white scarf, which could indicate a sense of formality or significance to the occasion. Their facial expression shows a neutral demeanor, with relaxed eyebrows and a slightly open mouth, hinting at a calm or contemplative state. There is minimal movement, as the individual maintains a steady posture and direct gaze, indicating focus or attentiveness. The background includes other figures, but they appear distant and do not seem to directly interact with the main subject, reinforcing the sense of solitude or introspection. Overall, the combination of the calm environment and the individual's composed demeanor suggests a state of neutrality or mild contemplation. Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003618000___Angry_0000.avi,"The scene depicts an older man standing near a body of water, holding a fishing rod. His attire, including a vest and a beanie, suggests he might be engaged in fishing. The background is a calm, expansive blue water surface, which could evoke a sense of solitude or contemplation. The man's facial expression shows furrowed brows and a slightly open mouth, indicating concentration or determination. His body posture is upright but tense, with his hands gripping the fishing rod firmly, suggesting effort or focus. There is no significant change in his expression or posture throughout the frames, maintaining a consistent demeanor that reflects a neutral yet attentive state. Given the lack of overt emotional cues such as joy, sadness, or fear, the overall impression is one of neutrality, focused on the task at hand. Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003805880___Angry_0000.avi,"The scene depicts two individuals engaged in a conversation in a dimly lit room, which creates an intimate yet somber atmosphere. One individual, seated and wearing glasses, exhibits a serious demeanor, with furrowed brows and a slightly downturned mouth, suggesting a state of concern or contemplation. Their body posture is relaxed but attentive, indicating they are actively listening or processing information. The other individual, standing with their back partially turned, appears calm and composed, though their face is not fully visible. The overall setting, including the soft lighting and minimalistic decor, contributes to a subdued mood. The seated individual's subtle head movements and hand gestures suggest a mix of curiosity and caution, hinting at a complex emotional state that could lean toward sadness or neutral reflection. Given the lack of overtly expressive cues, the emotional tone remains understated, leaning towards a state of thoughtful neutrality. Neutral.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003858520___Angry_0000.avi,"The scene takes place inside a car, with the individual seated in the driver's seat, suggesting a sense of control or responsibility. The background shows a suburban street with houses and trees, indicating a calm, everyday setting that contrasts with the individual's apparent emotional state. The person's facial expression reveals furrowed brows, wide eyes, and a slightly open mouth, conveying intensity and focus. Their hand is raised, pointing forward with a firm gesture, which, combined with their direct gaze, suggests assertiveness or urgency. This body language, along with the tense facial features, indicates a strong emotional reaction, likely rooted in anger or frustration. The overall context and visual cues point toward an emotional state of Anger.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
